"","condition1","condition2","condition3","condition4","condition5","condition6","condition7","condition8","condition9"
"Trpv6",1.08761201846226,0.755929553787621,1.36529217253488,0.483848026487436,0.336208826340523,0.600273973543934,0.30355592506153,0.928374393289888,0.445534926059522
"Trpv5",0,0,0,0.00910842669404158,0,0.0113001421625266,0,0.0109228900953855,0
"Kel",0,0.102021473709074,0.0260370269816097,0.0141485307737963,0.521815792625157,0.0526590643495115,0.103559006083527,1.44219659517362,0.015032528334719
"Gstk1",4.10270917199726,3.46257305244778,3.95060324546701,3.61559472543493,4.98242188696354,3.92489765800557,16.8944591529061,7.45223689148094,13.3852140493205
"Tmem139",0.127685547440833,0,0,0,0,0,0.205905189866219,0,0.104611515820419
"Casp2",50.0455065630778,66.2666265606778,62.567671187677,44.0683199662912,40.3533886721083,43.2439017035515,36.1128492782138,60.9666346480651,45.6175814676322
"Clcn1",0.0340641154417462,0.0947031520392961,0,0.0437787069816434,0.0561604987984111,0.04345036781448,0.0274658263924024,0.0629996842626696,0.111633581806714
"Fam131b",13.0153915864368,9.83278942196062,8.63246808702872,10.4454044136039,11.1080606117363,11.1994067692513,13.1748885657266,14.5866492607087,27.237988123062
"Zyx",696.632873131508,533.2398389062,537.272181592,600.235089916373,566.160877321451,543.171140349246,339.958984595753,463.740518145997,465.409925694254
"Epha1",2.90389171550935,1.67674935406065,2.28226818457553,2.56649485935465,1.82295565779012,2.75666746363508,4.10645877373297,4.50302979301559,5.30728995902887
"2010310C07Rik",0.0333934896523052,0.092838715658803,0,0,0,0,0.188475715359946,0.030879699608253,0.054717916648787
"Tas2r143",0,0,0,0,0,0,0.301854206912722,1.0385662235592,0.613436235627217
"Tas2r135",0,0,0,0,0,0,0,0,1.40023488567082
"Tcaf2",0,0,0,0,0,0,0.012102159666213,0.0971575657113887,0
"Tcaf1",0,0,0,0,0,0,0,0,0.0128472897331815
"Arhgef5",1.28301406270826,3.5281927211858,3.16636288422383,4.40904479115376,2.62109209748685,3.1752516541235,0.888313444662104,3.90748643523676,1.21112008576382
"Tpk1",0.238438982931363,0.31716084969466,0.396693691496476,0.264699308931671,0.193164790593182,0.199591902726884,0.227885936437231,0.316478907422522,0.287131875042351
"9430018G01Rik",0.103541807990591,0.115144461641172,0.044079241539139,0.0399211288499903,0,0.0297162910640893,0,0.019149480697799,0.0424153935264351
"Cul1",14.2587549184206,20.727112195462,20.0979744032786,12.7426271848174,12.5452361929267,10.9100067557232,16.0521426018808,21.3825056272023,19.4974929606377
"Ezh2",12.8137436406697,23.3477191045787,26.6852680162012,13.5689288924422,13.5996831887273,12.6583910860485,20.8319536882253,28.5077503276225,26.1472636605575
"Pdia4",86.977407455722,104.364995991114,110.316599160988,90.1389766752369,95.25595825753,81.334901586024,185.193915521874,140.892998694846,87.019101021531
"Zfp786",0.117507055402845,0,0.0416870407082783,0,0,0.112414296801164,0.0236864244214431,0.081496032845126,0.0481361885963706
"Zfp398",6.99955899457795,6.50536889653374,6.54035228978976,5.0381304744111,3.56970719653244,4.16695385541142,5.67639998452095,7.24074721902358,6.61437334078435
"Zfp282",9.70407683624093,8.72579472381726,8.07448192434654,8.46253587713498,6.75857921265431,7.87412538514998,6.57626426187274,8.46023500017878,9.22742566462143
"Zfp212",37.6974705708191,29.2052908572286,28.3777190353874,24.575704902494,22.6638089144309,25.5167414797836,25.3662570067584,27.6752515228407,33.1937106585819
"Zfp783",0.464449864695551,1.1298328866883,0.247153760471761,0.13430345132584,0.0717866947278152,0.166620223654296,1.31069740552379,0.751602387018845,0.475649019624796
"Zfp956",27.5855458903093,25.1271608615922,29.0736832458114,20.4591461405217,21.1856640328656,29.0952929378978,23.3375120536431,32.2258989459355,39.7951692363667
"Zfp777",16.8361134840152,13.5816518591433,12.4352022548278,12.8016133508464,13.8558491631518,13.0831786870551,13.4191459463956,13.9097643666896,17.1403216427463
"Zfp746",28.4361344155244,23.8611190401727,22.7707470958218,24.3579595003565,21.4443801885249,21.6559297774576,23.8741617743929,28.4910229613713,26.0810658016352
"Gm16630",0.00499343789192551,0.0034706193140881,0.00708592851591169,0.000962624090483806,0.013892399845673,0.00358276663037398,0.00301964904553469,0.00230877131621498,0.00102276866391535
"Krba1",11.6051168647194,8.28346268129788,6.50620139093832,5.99037017094318,5.87112082267378,7.96543529027182,5.11189539726459,12.3041212769849,9.35190744729439
"Zfp467",1.3474366990442,1.72116651013369,1.31778312648138,1.61469892895127,1.6661092502244,1.77678315590325,3.08312761687297,3.72117579185704,1.74542127769149
"Sspo",0.00621976389545648,0.0172918403487463,0.0176522881841865,0.0143883905857391,0,0,0.0852547087562039,0.253068351943223,0.0101915830286167
"Zfp862-ps",8.18611163558691,8.51941199524139,7.43700962089418,6.12035913744473,5.65019481483562,6.6607701150799,6.35598409004496,8.66130308629044,6.40517230590205
"Atp6v0e2",45.7997076264958,36.8757484578973,32.7727910959523,56.0133245696306,61.0693669719745,49.9353762791917,30.3226530859083,40.6204060623739,39.8245065418073
"Lrrc61",19.4915307800222,14.9885203034981,12.240764407523,15.9735206509315,10.2815258309498,14.3818152573581,7.89142889692249,10.2968323438257,10.5328896976384
"Rarres2",0.106274485253297,0,0.15080860558772,0.163898912008522,0,0,0.171377798839408,0.491371853438052,0.087069642713744
"Gm5111",0,0,0.822039188703592,0.446696420710944,2.14887803297078,0.27709138071164,1.86831867015453,3.2140891550148,2.13572668351265
"Repin1",14.3507751161789,9.88603775852263,9.0108141838663,10.674326391835,10.2856873539698,10.9951991338538,27.8011207499774,22.7242284200229,33.1393590391713
"Zfp775",6.3423170139953,6.02978588262939,3.73059185956248,6.03093515462248,5.52617519625448,5.8159407038301,8.3198565780319,6.47264072967002,9.04623085691665
"Gimap8",466.852206256728,567.737505703249,448.331930229025,309.060419103866,268.460110804289,323.68749952379,269.065210711217,510.717871442393,354.090396107725
"Gimap9",418.846354756147,533.291014049932,472.391057050846,352.302688353085,428.621734342989,386.312824481487,436.543198379162,509.451890345069,495.998284102518
"Gimap4",1479.01695666536,2019.57628495534,1677.68478912974,1020.98509440139,1158.64001024491,1064.34186620764,747.166470661378,1307.59108999468,812.624267459249
"Gimap6",1169.85717060524,1085.40995036934,1157.90179574715,860.354605550243,926.030312947436,844.760198766854,876.394859231412,956.806648755395,831.920362991445
"Gimap7",591.507585833584,819.567836262022,680.334444580411,531.072741295899,626.275071936226,531.164279304854,280.087086608318,386.393246347594,184.052589757013
"Gimap1",440.051179562295,380.997421241502,334.47595795577,440.177982733419,440.182891234782,446.787533551,282.268960171089,310.289209286088,295.305026207991
"Gimap5",215.096929173652,175.133625637568,161.807383935374,160.36033163146,148.950216478285,173.570539392999,116.02062866237,158.124432410788,133.910739031705
"Gimap3",1900.53277249147,1784.10084090343,1610.99477455437,1384.68897677426,1258.79916143994,1563.30029386229,1016.67918028559,1672.90875108868,1144.14279728738
"Tmem176b",0.349227737368581,0.485451729473424,0.557517323909232,0.403940179490066,0.161932903066281,0.292330673992449,12.4247884592079,3.22938624776738,3.86260457832537
"Tmem176a",0.255173744731061,0.945893065877634,0.482805087646623,0,0,0.162743005672988,14.4022246791279,2.91023270991164,4.25091400685414
"Gpnmb",0.0152409335648278,0,0,0,0.0188454570165912,0.0437411734149,0.0737324007838507,0.126842659937117,0.262221692967628
"Malsu1",7.85962232695398,8.82439514287244,9.95207015601602,8.04200779390343,8.48495006518629,8.82034908664627,8.7989547916712,8.58179165119532,7.38044156492334
"Tra2a",45.1861089188303,74.8271563050166,74.2223969045391,38.8653843374477,33.665613530647,42.2235402475823,63.6759140444643,81.7036725817677,57.2575324758265
"Ccdc126",1.4798316034688,2.18049696065141,1.74296033781056,1.56332736491362,1.73832512414837,1.2174982729785,1.8375051860593,2.01159660510831,1.64887965168189
"Fam221a",0.283032648558959,0.62121439621554,0.760996307506889,0.275683796595043,0.313131645154544,0.527281171091626,0.564516118982224,0.647428858483311,0.659044054643442
"Gsdme",0.0182196559996686,0.101306540907603,0.0689455149163748,0.0140493825418109,0.0750955188185269,0.00581000522377218,0.244841187530597,0.499827545212347,0.363228176599662
"Osbpl3",21.3313780705324,29.8492336133789,28.3158485024133,17.192282881076,16.8395651041671,17.3938969385576,8.11306965275412,19.8641939416435,13.5206271040541
"Cycs",236.336101835777,409.853435327393,456.98567885914,283.973844115201,257.688391221061,248.718385077503,235.339611674681,301.452205200315,222.861062911954
"5430402O13Rik",0.105295448079153,0.0975788421253138,0.0498064349177317,0.0721728972271518,0.159131031035288,0.100731940831996,0.13206589472977,0.216375629611597,0.201290896720535
"4921507P07Rik",0.226869807657143,0.197103366778512,0.100605989943112,0.0109338669560372,0.385722084331081,0.149213119514062,0.525908398800316,0.576926725982816,1.13846726634333
"Nfe2l3",0.0758952250265079,0.105499833791861,0.287197264824424,0.146309163234699,0.0156407763662446,0.072605924152146,0.285572766392759,0.655031960798296,0.227994114237483
"Hnrnpa2b1",1174.73964621069,2069.84250231104,1839.37959489081,1163.40571750332,1015.27899588212,1320.83661598201,1167.10174136485,1436.18821870467,1132.17445201694
"Cbx3",155.47335248515,274.365790384198,292.506903522906,162.68329397595,172.591566179326,140.505589509788,120.028662032464,186.716258819631,135.252355882155
"Snx10",14.0202242213104,33.1074473221552,29.0746130558864,20.1541252182286,19.4885291652408,15.9862901986592,12.2534959330419,21.3336322980123,17.9774908738884
"Skap2",1.95251626230445,2.6273577453508,2.26361568688422,2.14304198656037,1.8553047423563,2.04088546106313,2.46300516670647,2.37685649087804,2.07234945657094
"Hoxa1",0,0,0,0,0,0,0.0902187090806577,0.72428644123512,0.550034659257749
"Hoxa2",0,0,0,0,0,0,0.220484812005814,0,0.448075163414663
"Hoxa3",0,0,0,0,0,0,0.0604997978677955,0.0277542580308508,0
"Hoxa4",0,0,0.232076442576051,0.126110430809925,0,0,0.131864987863804,0.302465051734924,0.401969360938488
"Hoxaas3",0,0,0,0,0,0,0,0,0.0433742792867729
"Hoxa5",0,0,0,0,0,0,1.40915002027357,0.10774116786394,1.24094210968625
"Hoxa6",0,0,0,0,0,0,0.488505340361506,0,0.0709109776963572
"Mira",0.414297146401497,0,0,0,0,0.396341498132082,5.344751026289,2.29865849229414,3.73372544420029
"Hoxa7",0,0,0,0,0,0.107079381020769,0.0902492916939053,0.724531962062657,0.458517593070513
"Hoxa9",0,0,0,0,0,0,0.373751161203118,0.285763659079462,0.506364772880866
"Hoxa10",0,0,0,0,0,0,0,0,0.0840314909644655
"Evx1",0,0,0,0,0,0,0,0.125113079174925,0.0554241712582673
"Hibadh",3.84351536734789,4.34252004436265,4.0793927401909,3.88133133867729,4.13186910529021,3.32099635485055,4.20277858838617,5.23227788796723,5.10734524691995
"Tax1bp1",54.6164934753255,72.9705480117473,63.354086583201,50.1209197045504,42.0823804643457,38.8699909133771,45.7484684942949,71.7776489784925,56.4803511319468
"Jazf1",0.421866112124773,0.638347292096863,0.738956497449524,0.440518168263337,0.468659705351181,0.402531428801579,0.225880713730641,0.443952099836102,0.357331806695257
"Creb5",0,0,0,0,0,0,0.00193362779708339,0.00369604573811623,0.00196478520057524
"Chn2",0.877557358780009,0.977997611514979,1.08247720997107,0.782670956057205,0.583086489752612,0.804543835045371,0.259239997085471,0.345119298608972,0.0650795549674508
"9130019P16Rik",0.0719867130444545,0.0800533763093503,0.134257713156192,0.0777136745781867,0.0457774828408947,0.0905106608562199,0.069651286841834,0.0874889879059845,0.151657733488917
"Prr15",0.100059038085453,0,0.567954348558846,0.154313308972872,0,0,0.403386985601547,0,0
"Wipf3",6.74358181035941,6.53024741396605,5.36345534402992,8.71257904116031,7.52831020176339,6.66451094015651,12.8404508686994,21.6835939315446,23.0236696724303
"Scrn1",0.0114716704251392,0,0.0244182780531058,0.0221148366082337,0,0,0.0369983373108928,0.0318243232817141,0.0798883293987397
"Fkbp14",0.133817558533736,0.186016052772896,0.189893551189888,0.167680875251677,0.0206832232150177,0.144020140126719,0.418100188723791,0.340296166868334,0.191861971568513
"Plekha8",2.07706557407627,4.34448282268928,3.16920811215175,2.0585453841329,1.46529820121726,2.02441939883386,2.72472349834268,3.54036559786888,2.6672718480005
"Mturn",7.44096831894021,11.3551203499198,8.24072840888672,7.92528500293383,8.13561820956958,9.83230696364693,7.43667640871941,10.4791855164289,13.1295828051736
"Znrf2",32.1145985774272,46.2444473538537,39.3531259785752,35.1731158786458,28.2813911493933,25.2159241882163,22.8215269552617,42.8629253155061,31.4848455360978
"Nod1",39.2331506835481,34.100891918085,31.1726664548226,28.6470890652233,27.0871394055578,28.8294364397292,23.6910185297733,37.8293228503673,38.6186916156606
"Ggct",20.3053038306951,27.3991379313964,29.0553257049305,18.0816366669872,20.1175677935525,20.4412375566279,22.7771192564671,21.958600871872,23.9446110098009
"Gars",34.00281141492,49.0579243186959,46.8630074984558,31.9804889038335,40.3427205693549,30.0936301089187,37.5580264181779,49.8352639246017,42.9344322830987
"Inmt",0,0,0,0,0,0,0.366043185834584,0.349837843407889,0.929853505653996
"Mindy4",0.00565208534204029,0.00785680606328521,0,0.00653758027572505,0,0,0.011393162037702,0.0235197383390761,0.00463069804710035
"Aqp1",0.161635714619561,0.299580393386389,0.229368852522337,0.103865937751994,1.8986986291159,0.103086945912138,0.412700726070278,5.38085253005659,0.507635125884545
"Gm3279",0,0,0,0,0,0.0315757870862924,0.0532257917826911,0,0.324500655631671
"Pde1c",0.0231266658194845,0.00306168881948245,0.0281295865874404,0.0161348300752742,0.0095320623412894,0.0115889481545403,0.00887951581047393,0.0285143202415339,0.00902259539245784
"Lsm5",56.3791550037168,63.1007162795054,78.2010830078515,71.9676202034052,63.538725231146,79.4704479571932,70.7130620126813,76.2296756974364,51.6951165902018
"Avl9",25.8286292261299,32.5349424818314,29.435287995783,22.9500299677664,14.4963667759135,16.6318491007274,16.3512164168081,31.8544015899396,23.2904931712778
"Kbtbd2",26.4299076794104,35.6535810390943,34.9418313731512,19.2760436818397,18.7551541267912,17.4842489730719,31.2700962696239,48.3238122278815,39.107444392564
"Fkbp9",0,0.0388139706749923,0.0396230465993867,0.0161483844111394,0,0.0200340899334871,0.129453605374645,0.071005944082501,0.102943994723455
"Nt5c3",10.1287731849865,16.953138112132,17.4306272640812,10.8695913930147,11.2266097369258,9.72021512054326,14.9297474488963,18.9311027531902,13.5223607988175
"Ppm1k",11.6877075536371,16.8801578172722,14.2414758639096,7.94085874780706,7.2400272096849,7.80283821817667,9.15741062118021,14.9688113393094,10.5929174842914
"Herc6",9.71611371309782,15.6552918334202,16.2656199181867,9.13225960772724,6.95802850868405,8.0636901274729,7.33100536124068,14.0249947767848,8.5325849222817
"Pyurf",5.93810858174702,7.00373247197788,7.08588821107306,7.7009489205399,7.89873696587898,7.23004648963124,7.94353608976124,7.40466588709812,7.1869821638641
"Lancl2",2.21349687171603,3.4491283049158,3.95165425919845,2.02344603818732,2.43901577522485,1.88702263701826,2.39644253805941,3.41695165472988,3.06393118483475
"Vopp1",23.4837032566233,22.1364642790888,22.9130082722134,23.9723359812239,19.0969435907502,17.5929562479445,11.3930719707078,18.5310136028405,15.7536052670107
"Abcg2",0.921679702487979,1.52035878928594,1.46485676263084,1.03527868021595,1.08647542066724,0.817073582708074,0.953707181522879,1.66766237792065,1.22078240032312
"Herc3",17.3577655968978,21.7905280926628,20.8696017078139,12.1565197154347,10.4720713658661,10.3895246815878,9.70257011447898,17.3283323967657,17.4941692514688
"Nap1l5",2.61505933750259,4.84682798539728,9.89571990625232,2.41980215232011,3.44909673718647,3.50241164426434,1.82738138144734,5.96490146772809,2.99948942879813
"Fam13a",0,0,0,0,0,0,0.00292672519152023,0,0.00892165444320257
"Tigd2",142.451307539798,200.193603697733,212.51167964605,128.354630496003,149.429881420427,103.131590314046,146.665082331323,196.482024134944,158.005974107662
"Gprin3",5.88883061266941,5.8674933245533,4.68904974484216,3.81342736972339,2.30554947529013,3.59746757229204,3.64133148175921,7.7692899360279,7.07763499701022
"Snca",0.0134385326325812,0.0840623809194692,0.11918702562016,0.0284971618474977,0.199401398621262,0.01928415945858,0.00812659596767561,0.043494180846837,0.0192676013082753
"Mmrn1",0,0.0203716927884746,0.0311945100679762,0,0.00906055714935974,0,0.00590820226570105,0.013551927110488,0
"Smarcad1",5.96929890831195,9.49743132264291,8.54726490058133,4.60645992432733,4.04624088975508,4.75595769689846,4.14616738056047,7.85178629321363,5.47245013611187
"Hpgds",1.1793531932661,1.27136053562582,2.3566441644225,0.918692288822749,0.877940183307911,0.967062855053089,1.38755243461892,0.712211606621837,0.483116248110961
"Qrfprl",0.00429622318958577,0.0238882397292177,0,0,0.0106245840005321,0,0,0,0.0211191209580079
"Tnip3",4.72106801149243,5.06920702345514,5.75463219606172,4.26471593652199,4.60273396700751,4.63226339544056,1.86059162297714,4.57556444793138,5.93825616835038
"Ndnf",4.53410222128445,5.30208949514682,6.87189385211276,3.96487338315065,4.90129145912022,3.64894515845408,4.14579489732054,5.3598485625813,7.06184598749994
"Prdm5",0.00208945716091346,0.00580899214975887,0,0.00161120401828296,0,0.00199890003740623,0.00168472502197078,0.0193216732198777,0.0102712304670005
"Mad2l1",62.7633786203755,134.571886739384,164.279372299304,76.3375121549593,77.0522615899104,69.8089536926553,58.5202346157881,114.936308631513,59.647009194031
"Vmn1r32",0,0.243951427168282,0.0622591466331448,0,0,0,0,0.0405711493125705,0.0718908795938354
"Gng12",0.0105691937960867,0.0293838825410073,0.0824900686299608,0.0163000494413788,0.0326720942875564,0.0126389058540899,0.364312048933626,0.674376166482518,0.541202296466216
"Gadd45a",0.428453493531999,0.794108322174952,1.01332685458704,0.440513771289339,0.176594648038256,0.273256205892102,35.0067321760788,20.7344895099679,24.8059604417214
"E230016M11Rik",0,0,0,0,0,0,0.14504130957299,0.0346550222143739,0.0184223030765608
"Serbp1",234.792719175594,307.997637567304,282.514292401527,230.904871495119,243.007841810416,198.566682220935,212.711645835194,222.561708447772,216.854133377447
"Il12rb2",0.0470748584213556,0,0.205971254823618,0.0272249662977408,0.0242534142557679,0.0863163797775861,0.436498160275972,0.210400627818744,0.128559898260257
"Il23r",0,0,0,0,0,0,0.00386273882097703,0.00443007471601192,0.125599387110024
"Tacstd2",0,0,0,0.1443406801617,0,0,12.6778766903343,6.40449171194842,9.04818447550145
"Rpia",29.7544777905153,30.0490877266426,31.1182350731313,28.5356548919917,29.1986194168558,28.047018625358,20.2876696236012,25.7834193139095,23.7640226381375
"Eif2ak3",13.055111835962,16.6585558469632,17.9008451453494,14.1465513261461,11.2010448821212,11.9587286717919,11.9073126436331,15.8484176161778,11.822984146844
"Rpl34-ps1",19.4732705669885,14.71726205105,16.2313320483501,26.5332302803054,15.078442767854,31.4708538665679,76.3721389401703,15.4723473064912,24.4735242061456
"Thnsl2",0.692360411544112,0.339681487672246,0.722421118657181,0.722317616468761,1.08272177177745,1.07145418258525,0.492572452353415,0.86620842475576,0.517193140749903
"Smyd1",2.18572554338335,1.51915803307144,1.89006776352663,1.41155403640321,0.937483714272347,1.52250656871097,0.346961872932694,1.0484917044099,1.98100998073533
"Krcc1",61.3352854623493,83.7455345329808,79.150506424102,61.4146393245984,55.0886707297203,50.0860641610053,43.2858813158731,56.6979414707492,46.7691576994183
"Gm1070",0.289771676772263,0.503504399097326,0.770999897259293,0.307238542985698,0.179151744740873,0.589077551359322,0.175231731349509,0.770380079388693,0.712221272255207
"Cd8b1",445.58899155617,336.107035893776,381.477613415904,411.889033651616,433.108888330441,386.149875010308,171.491452446636,299.815176088376,240.538547592262
"Cd8a",2380.50640384627,2129.99065420165,2431.63055388078,2005.29137743217,1996.16368600798,2009.50720758744,1005.11398055176,1911.06272514401,1526.85560376566
"Rmnd5a",25.7341671503946,40.2472006497592,40.2842514274949,25.7241271213122,22.6503248552599,20.2028836774379,21.9678514430182,37.0898991089475,26.0984891742272
"Rnf103",16.0786471221295,20.7308786548312,18.9860886014798,13.0423060450695,12.7499591123513,11.6663879839495,16.4713980147533,20.919743426915,19.2186931859101
"Chmp3",16.3572440608243,20.4166032306703,18.8353403663789,16.2658442767369,16.096348380517,16.0069280602233,15.1465266563272,18.4504539991548,15.5999851411949
"Kdm3a",25.89836998557,31.7707655474762,30.9190584082788,20.7758354842447,17.4842042192976,20.1686309337313,26.6550424635226,38.6293322034863,34.545108584325
"Reep1",0.0320499709470511,0.0801931859636806,0.104605035320593,0.071670874393127,0.0990746969823947,0.0459913866553656,0.0439311038917675,0.201533763080763,0.0183807586448068
"Mrpl35",10.161724335041,17.3590842573773,15.0714804536229,11.6829250188722,14.2302416273112,9.89700137336014,15.8191414653866,14.4347997367878,11.7608827566316
"Immt",20.7897941307046,28.63820559345,26.9428408541372,19.3220825301037,20.7455453853167,19.9606423926388,22.4634423765662,26.6381708178269,24.6167200097049
"Ptcd3",18.6083128428786,26.8950441826779,29.8713696443363,15.8609391494676,15.5911129389517,16.6000643267078,20.3522180468834,30.4958492964079,24.9797124135265
"Polr1a",8.9889187056286,8.53907023616083,7.85735614701705,6.58379747576269,5.01734963151396,5.66549956517339,7.60369665298426,9.11134023846502,10.9736926595535
"St3gal5",0.0347799265153163,0.0483466050120733,0.148063165144021,0.0625781197843045,0.114681270653427,0.0332725636653199,0.817920348945432,1.26502956051177,1.09705181889262
"4933431G14Rik",0,0,0,0,0,0,0,0.102290944631962,0.543769607862518
"Sftpb",0.0338175773947146,0.0940177407245231,0,0.0260771159161448,0,0.0323519227787044,0.0272670432708952,0,0
"Usp39",24.3098152794554,26.7775723545536,28.7502777688401,23.6169240453312,23.3262737722406,20.0973855616227,21.4495321287222,28.4368054069724,24.2554076479233
"0610030E20Rik",125.207346630954,130.849592851082,121.39003748587,97.2023335601449,78.2479886064652,117.78090608668,91.797459300393,152.512490268887,115.681540793822
"Tmem150a",3.62597121660133,3.21725194077422,3.28431545019426,2.20112792354996,2.57564119372433,4.57589224035017,2.98581768781705,3.92374201751222,3.79241186791966
"Rnf181",108.50362953825,107.842556814545,98.4103518496898,119.997140401257,119.713903472939,114.938161098716,86.9362564782311,115.726686226011,102.38310756054
"Vamp5",4.81201799101778,6.72600797580646,5.96077691905358,6.53967875828269,7.46224714670128,8.31675723846096,9.15318198729693,7.15406559503897,7.1007466868907
"Vamp8",151.306459501057,143.757078213771,132.56004446146,195.625477654658,190.313980518714,184.009635420921,202.890249490202,136.216721394376,157.239462603292
"Ggcx",5.58219718398037,9.39902053185844,10.0691114863705,3.8346384207825,4.13171977290055,7.35226573238922,9.23955261145087,10.8510665174513,10.9343849610083
"Mat2a",195.254979008521,312.830522686067,286.501509166894,186.076378996847,173.073516354668,167.73024474197,221.068716836307,366.622939985055,262.842955278704
"Particl",26.9895408472607,26.5946178708317,24.7249655619384,26.4759487433279,17.9536369542049,25.1661473345761,14.0486352150523,17.6916236985812,27.0105526761197
"Sh2d6",0,0,0.219775955704056,0,0,0,0.0832505974036963,0,0.0422960256272049
"Capg",25.3599855361634,53.767023129828,44.9837988784204,47.7518065315369,64.0988138474655,58.0358381338405,73.2136639526309,61.7639963771856,91.5331127318826
"Elmod3",3.6076315128988,3.24906932013844,3.31679606177031,3.9259847612466,2.80216552557467,3.42211095814253,4.08055011779873,3.77773189800613,4.3461236093148
"Retsat",3.52970726226954,1.75602753993273,5.11427329170942,2.17743771184855,1.92956528672295,2.13267136724161,3.6548576663257,4.84446092398145,5.66194673833218
"Tgoln1",600.27726002188,708.713356195388,648.177900292783,533.300860682976,427.321177139248,378.803294452442,302.416120128667,629.217888488645,425.841000126586
"Tcf7l1",0.0182680401483814,0.0282154363127169,0.0201625102992306,0.021912632163967,0.0100393256803922,0.029127171416438,0.0229125295648274,0.0319087381917867,0.00831490333215315
"Gm15401",0.430859203143764,0.544477592191129,0.333496325666226,0.362444070897136,0.193730403921447,0.262300025869382,0.126327596914363,0.253543213295948,0.0641815847951608
"Kcmf1",10.797829637445,13.9415343843342,14.1764265143924,12.0677694740022,12.6094086594769,11.0918456780025,11.1349774172471,14.0567942948146,11.8520870246326
"Tmsb10",6557.02863182053,4157.14233989801,4206.36631993106,6654.91003930324,6053.53656031319,6101.16087592808,9253.86432876627,6301.253883448,9808.57106779351
"Dnah6",0,0,0,0,0,0,0.00391474687656445,0.0284349022168935,0.00530376924223213
"Suclg1",14.9967019374634,16.2893555997204,17.3877655103103,14.8809686750236,17.3647321102508,13.5904820139341,17.4721967808487,17.2541014650171,13.4676931026654
"Ctnna2",0,0,0,0,0,0,0,0,0.00073911951459914
"Gm20594",4.94303631260469,2.74847071986301,7.01440625091389,5.33628358873254,6.11207823749175,8.51184900030367,78.1169767326588,17.369553667071,34.8281177730506
"Lrrtm4",0,0,0,0,0.00361193855405462,0,0,0,0
"Gcfc2",5.14444097590913,8.31709115888773,8.94011121059182,3.84476639841384,3.36493799800223,4.50244165610192,3.81731833283902,7.22194856423166,6.88721119616894
"Mrpl19",39.5028343502138,53.8928057383695,53.5714463393058,43.71322250233,42.2990791887194,39.0764462917246,39.0421686088996,45.5672851959732,40.2051162794131
"Eva1a",0,0,0,0,0,0,0.0155172954517225,0,0
"Tacr1",0,0,0,0,0,0,0,0.0135594067632103,0.0102972294580322
"Pole4",19.2358573130501,25.7685850116101,23.9710628080188,20.7337275206409,19.3380347897559,19.2348937940814,17.9161314769577,22.0777757948177,16.2064451233254
"Hk2",2.94602084093548,6.33313757724523,4.31326097738684,3.01864405692866,2.90760222637141,3.61718949766081,2.69855022778602,5.32495267670473,4.29639927228713
"Sema4f",10.9532083111294,9.02022759185881,8.23365771579391,9.45967976898787,10.8642218070009,9.77615356541961,18.7992656721762,16.4577270933759,25.9223172000646
"M1ap",0.0158389612741398,0,0,0,0,0,0.0574691489056744,0.0585865534084339,0.0227092346546412
"Dok1",143.093104662662,116.920551340797,94.7841006186189,117.971186029635,108.350565487371,120.947765364725,100.888103110267,97.0436934540548,110.407637306194
"Loxl3",0.413597701268154,0.19997586764715,0.306216536909518,0.12479864057549,0.13341253445086,0.447281806137295,0.884454854608336,0.648524143303007,0.810309110943152
"Htra2",32.3700827597476,27.4980129570318,27.22056544984,28.1966134005196,25.448437582595,35.3637350632889,56.7109618728903,49.888887640623,47.8842200448677
"Aup1",605.357180416988,456.381737673192,480.713543025945,479.520555230928,467.554268786707,553.646455525129,452.734915320203,491.032928070453,477.739949850218
"Dqx1",14.4037631936791,12.4343676402676,11.5441446220779,5.94721781115051,5.61742753712819,13.2741429778627,13.5446129273762,20.0931992130111,17.167512910346
"Pcgf1",69.62745715922,84.5026573554637,89.1142483033785,57.4075546032897,82.7832170041461,81.5970068309727,66.3969089439042,82.216035644093,69.5511317372085
"Lbx2",1.05437411074612,0,0.748103785355584,0.813039786498898,0.434578846476263,2.01735502295648,2.40872909976017,1.30000412869146,2.44754202155255
"Mir3470a",0.00148010357158799,0,0,0,0,0.00141595584726844,0,0,0
"Ccdc142",22.2271562909783,22.3281627373567,16.5099535191113,14.7628292498173,13.1514951925835,21.2638308038088,21.912091371435,21.1561101164628,22.2296032664675
"Mrpl53",153.690682499255,95.6934217664788,161.866989339271,167.584253544539,180.635989801847,196.039632840933,174.263177779868,148.413001648835,135.098735180097
"Mogs",240.185874083075,177.814809256913,181.383418867465,177.190018539765,181.24713983126,203.367291304871,164.192871648884,168.174352916722,154.017098836927
"Wbp1",253.176677756169,171.600962628734,183.510559830567,245.245202393052,211.066390748784,262.45297997876,126.731578776704,145.471429745583,141.416079490598
"Ino80b",127.45225015147,83.7271837415436,81.5619687438604,126.587507885287,100.885180021827,129.931493333995,79.910300557526,58.792444543445,80.5528627516218
"Rtkn",6.12273973211901,15.1611622978944,11.342493981027,11.8867803200275,10.8327949968805,15.0295475113876,9.23855288035214,6.59030086101591,6.08085310199584
"Wdr54",11.5163317949033,13.7573316413851,12.2566715002345,12.3492694401451,16.4649728302829,22.2926433430297,10.5188377444327,13.3117588981539,17.2487571932739
